id,pType_id,amenities_id ,property_name ,property_slug,property_code,property_status,lowest_price,max_price,property_thumbnail,short_desc ,long_desc ,bedrooms,bathrooms ,garage ,foundation_size ,property_size,property_video ,address,city ,state ,postal_code ,neighborhood ,latitude,longitude,featured ,hot ,agent_id ,status 
455,زمین,,,0,,قولنامه,1405600000,,,,,,,,,462,,"خیابان شریعتی شرقی-کوی آبشار
بن بست 6 متری اختصاصی شرقی
بعد از منازل
پلاک یکی به آخر جنوبی",,,,,0,0,,,1,
456,ویلایی,,,225,,6دانگ,2100000000,,photo_2023-03-07_17-17-29.jpg,,,3,,,,153,,"بلوار جمهوری
کوی هاشم زاده
بن بست هاشم زاده
پلاک 215 شمالی",,,,,0,0,,,1,
457,زمین,,,0,,6دانگ,2300000000,,,,,,,,,1145,,"کمربندی جنوبی
کوی بهار 58
بعد از خیابان بوستان
غربی - نبش کوی
غربی - پلاک جنوبی غربی",,,,,0,0,,,1,
458,زمین,,,0,,6دانگ,3200000000,,,,,,,,,152,,"خیابان معرفت
کوچه بهار-کوی بدیهیان-آخر بن بست",,,,,0,0,,,1,
459,زمین,,,0,,مشاع,2180000000,,,,,,,,,177,,"خیابان دانش
کوی نجفیان",,,,,0,0,,,1,
460,زمین,,,0,,مشاع,7122500000,,,,,,,,,134,,"مولوی شمالی
پوررحیم شرقی
کوچه نجفیان
کوچه حسن کاظمی
پلاک شمالی",,,,,0,0,,,1,
461,ویلایی,,,346,,مشاع,2792690000,,photo_2023-03-13_11-04-17.jpg,,,5,,,,188,,"بلوار فجر-کوچه سخاوت-کوچه یاس
پلاک22شمالی
کوچه 10 متری",,,,,0,0,,,1,
462,آپارتمان,,,0,,6دانگ,6240000000,,photo_2023-03-13_11-34-30.jpg,,,5,,,,139,,"خیابان امام شرقی
خیابان رسالت
کوچه خدادادی
پلاک22 شمالی",,,,,0,0,,,1,
463,ویلایی,,,189,,6دانگ,2150000000,,,,,3,,,,99,,"بلوار طالقانی-کوچه
بوستان-پلاک شمالی
کوچه 10 متری",,,,,0,0,,,1,
464,باغ,,,40,,مشاع,4325000000,,,,,,,,,350,,"شهرک سعیدفر
خیابان امام رضا
کوی یزدان-کوی
دوم جنوبی-نبش بن بست اول شرقی
پلاک شمال شرقی",,,,,0,0,,,1,
465,تجاری,,,378,,6دانگ,16936000000,,,,,,,,,270,,"بلوار الغدیر-کوی
تبسم5-پلاک غربی",,,,,0,0,,,1,
466,تجاری,,,25,,6دانگ,23214000000,,,,,,,,,39,,"خیابان شریعتی شرقی-مقابل خیابان شیخ بهایی-قبل از 
تقاطع فردوسی
پلاک90 شمالی",,,,,0,0,,,1,
467,باغ,,,48,,6دانگ,2378250000,,,,,,,,,400,,"صالح آباد-پایین فاز4 - قبل از ادامه
خیابان عطار",,,,,0,0,,,1,
468,باغ,,,141,,,0,,,,,,,,,3050,,"خیابان بیشه
فلکه پروفسورگلستانه
خیابان اتان گاز
کوچه غربی-بعد از
اتان گاز فرعی اول
جنوبی - باغ غربی",,,,,160000000,0,,,1,
469,تجاری,,,83,,,0,,,,,,,,,97,,"بر بلوار ولیعصر
نبش کوی نشاط
پلاک شمال شرقی",,,,,50000000,6000000,,,1,
470,باغ,,,373,,مشاع,10725000000,,,,,,,,,807,,"جلال آباد-زمین های شرق چاه پلاستیکی
بعد از زمین سلمان زاده",,,,,0,0,,,1,
471,باغ,,,100,,مشاع,1197200000,,,,,,,,,4330,,"بلوار دفاع مقدس
کوی کوثر",,,,,0,0,,,1,
472,باغ,,,100,,مشاع,2340000000,,,,,,,,,1206,,"قلعه سفید - کارخانه سفید نخ - کوی امام
رضا",,,,,0,0,,,1,
473,ویلایی,,,110,,قولنامه,11963750000,,photo_2023-03-14_19-43-00.jpg,,,2,,,,NULL,,"خیابان فرخی
کوچه معین
بن بست لاله پلاک55",,,,,0,0,,,1,
474,زمین,,,0,,,0,,,,,,,,,1500,,"کمربندی شمالی
کوی جنوبی-بعد از کوی اردیبهشت
بر لا-بن بست شمالی
پلاک ها طبق تقسیم نامه",,,,,10000000,3000000,,,1,
475,ویلایی,,,338,,مشاع,4450000000,,photo_2023-03-15_10-57-29.jpg,,,3,,,,266,,"خیابان معرفت
کوچه گله داری
پلاک6 جنوبی
کوچه 10 متری",,,,,0,0,,,1,
476,هواری,,,0,,مشاع,1600000000,,,,,,,,,128,,"خیابان فردوسی مرکزی-کوچه مثنوی
نبش بن بست
پلاک81 شمالی غربی",,,,,0,0,,,1,
477,زمین,,,0,,مشاع,3800000000,,,,,,,,,205,,خیابان منتظری شمالی-خیابان خرم شرقی-بعد از مسجد علی اصغر-کوی فرعی-پلاک شمالی جنوبی,,,,,0,0,,,1,
478,زمین,,,0,,6 دانگ,4895180500,,,,,,,,,515,,"بلوار فجر-نرسیده
به چهارراه فرخی
خیابان نور
کوچه اول سمت راست-پلاک دومی بعد از نور(دور زمین بلوک چیده شده است)",,,,,0,0,,,1,
479,باغ,,,0,,مشاع,2650000000,,,,,,,,,460,,"خیابان خرم غربی
کوچه تالار ملک
پلاک دوم شمالی غربی",,,,,0,0,,,1,
480,ویلایی,,,183,,6 دانگ,2926000000,,photo_2023-03-15_17-44-19.jpg,,,1,,,,109,,"خیابان ابوالقاسمی
کوی میلاد-بعد از
تقاطع بابک-پلاک61
جنوبی",,,,,0,0,,,1,
481,ویلایی,,,231,,6 دانگ,5400000000,,photo_2023-03-15_17-54-22.jpg,,,4,,,,108,,"بلوار جمهوری
کوی پروین اعتصامی
کوی عدالت پلاک 35 جنوبی",,,,,0,0,,,1,
482,ویلایی,,,240,,مشاع,4000000000,,,,,4,,,,129,,"شهرک سعیدفر
خیابان امام رضا
بن بست نرگس
پلاک76روبرو",,,,,0,0,,,1,
483,زمین,,,0,,6دانگ,5800000000,,,,,,,,,276,,"پشت پارک لاله
خیابان18 متری بهشت
بر خیابان 18 متری",,,,,0,0,,,1,
484,زمین,,,0,,مشاع,1956150000,,,,,,,,,192,,"بر خیابان شریعتی غربی-سه نبش جنوبی غربی
خیابان باهنر و کوی شقایق",,,,,0,0,,,1,
485,ویلایی,,,177,,6 دانگ,5500000000,,IMG_20230316_091510.jpg,,,4,,,,89,,"خیابان شهداغربی
خیابان مردانی
کوچه خوشنام
بن بست غدیر2
پلاک شمال6متری",,,,,0,0,,,1,
486,ویلایی,,,442,,مشاع,1550000000,,WhatsApp Image 2023-03-16 at 12.42.22 (1).jpeg,,,3,,,,300,,"خیابان باهنر مرکزی
کوچه شقایق
پلاک28جنوبی",,,,,0,0,,,1,
487,آپارتمان,,,90,,مشاع,5591000000,,photo_2023-03-18_11-23-31.jpg,,,2,,,,NULL,,"فلکه بسیج
بن بست کافی موسوی-مجتمع
پارسیان - پلاک جنوبی",,,,,0,0,,,1,
488,ویلایی,,,342,,مشاع,5685200000,,photo_2023-03-27_12-07-32.jpg,,,5,,,,207,,"شهرک سعیدفر
کوی میثم-کوی شقایق6-پلاک10 شمالی",,,,,0,0,,,1,
489,ویلایی,,,0,,,0,,photo_2023-03-28_11-47-43.jpg,,,3,,,,92,,"خیابان دلگشا
کوی پرتو
بن بست اول غربی(سمت چپ)",,,,,350000000,0,,,1,
490,ویلایی,,,91,,6 دانگ,3385000000,,photo_2023-03-28_11-48-16.jpg,,,1,,,,91,,"خیابان دلگشا
کوی پرتو
بن بست اول غربی
سمت چپ",,,,,0,0,,,1,
491,ویلایی,,,0,,6دانگ,6386000000,,,,,,,,,264,," خیابان منتظری جنوبی
کوی ذکریا پلاک12
جنوبی شرقی",,,,,0,0,,,1,
492,ویلایی,,,90,,قولنامه,3494710000,,photo_2023-04-03_17-42-02.jpg,,,1,,,,NULL,,"منتظری شمالی
کوچه فرهنگ
کوچه شادی
بن بست شادی6
پلاک 23",,,,,0,0,,,1,
493,تجاری,,,0,,6دانگ,12000000000,,,,,,,,,800,,"کمربندی جنوبی
کوچه کنار تالار فردوس",,,,,0,0,,,1,
494,زمین,,,0,,6دانگ,5625000000,,,,,,,,,1650,,"فلکه دانشگاه آزاد
به سمت فلکه بسیج
کوچه اول سمت راست-پلاک جنوبی
کوچه 14 متری",,,,,0,0,,,1,
495,زمین,,,0,,6دانگ,3398880000,,,,,,,,,164,,"بلوار جمهوری
کوچه طالب(بعد منوچهری - قبل قالیشویی)",,,,,0,0,,,1,
496,زمین,,,0,,6 دانگ,3200000000,,,,,,,,,195,,"خیابان ابوذر
کوچه نشاط
کوچه نیکان پلاک شمالی جنوبی
بن بست دوم یاس
8 متری شرقی
پلاک اخر شمالی",,,,,0,0,,,1,
497,زمین,,,0,,6دانگ,5801000000,,,,,,,,,1332,,"بر کمربندی جنوبی
بعد از کوی باربری وطن
پلاک جنوبی",,,,,0,0,,,1,
498,تجاری,,,0,,6 دانگ,7057440000,,,,,,,,,46,,"خیابان معرفت
روبرو کوچه گلستان
نرسیده به گله داری",,,,,0,0,,,1,
499,زمین,,,0,,مشاع,2032500000,,,,,,,,,370,,"منتظری شمالی
کوچه بعثت",,,,,0,0,,,1,
500,باغ,,,0,,مشاع,3204500000,,,,,,,,,7000,,"گرمدره
بالای رودخانه",,,,,0,0,,,1,
501,ویلایی,,,173,,مشاع,5596000000,,GOPR3601.JPG,,,3,,,,205,,"شریعتی غربی
کوی افلاکیان
کوی ترنم
پلاک جنوبی",,,,,0,0,,,1,
502,ویلایی,,,233,,مشاع,717200000,,,,,3,,,,201,,"بلوار اسرافیلیان
نبش خیابان سعدی
پلاک 77 شمالی غربی",,,,,0,0,,,1,
503,تجاری مسکونی,,,95,,6دانگ,3000000000,,photo_2023-04-04_18-38-23.jpg,,,,,,,58,,"خیابان معرفت
خیابان ذبحی
نبش چهارراه سعدی",,,,,0,0,,,1,
504,ویلایی,,,223,,6 دانگ,3479000000,,GOPR3415.JPG,,,3,,,,242,,"15 خرداد شمالی
کوی اعمی
پلاک 6 جنوبی",,,,,0,0,,,1,
505,ویلایی,,,262,,مشاع,7722500000,,GOPR3587.JPG,,,3,,,,137,,"خیابان محمدرسول الله
کوی کوثر-نبش 
بن بست شاد
پلاک 20 جنوبی غربی",,,,,0,0,,,1,
506,زمین,,,0,,6 دانگ,3500000000,,,,,,,,,200,,"بر بلوار فجر
بعد از کوچه مهرگان",,,,,0,0,,,1,
507,ویلایی,,,281,,6 دانگ,1800000000,,photo_2023-05-22_17-39-37.jpg,,,4,,,,181,,"خیابان نوبهار
کوچه پورمحمدی
10 متری شمالی
نبش شمالی غربی
کوچه دوم 6 متری
پلاک 12",,,,,0,0,,,1,
508,زمین,,,0,,6دانگ,7088780000,,,,,,,,,170,,"محمد رسول الله
بعد از مسجد
بن بست اول مهدیه
غربی 8 متری
پلاک 126 شمالی",,,,,0,0,,,1,
509,آپارتمان,,,175,,6دانگ,4622000000,,GOPR3624.JPG,,,3,,,,NULL,,"بلوار فجر
12 متری ابوذر
آپارتمان آریا",,,,,0,0,,,1,
510,زمین,,,0,,,0,,,,,,,,,155,,"خیابان دلگشا
کوی بهار
کوی نیلوفر
بن بست لاله",,,,,150000000,10000000,,,1,
511,ویلایی,,,273,,6 دانگ,2550000000,,photo_2023-04-09_13-18-23.jpg,,,4,,,,201,,"خیابان شریعتی غربی
کوی مکتب
کوی گل مریم
پلاک 22 شمالی",,,,,0,0,,,1,
512,ویلایی,,,325,,مشاع,2012400000,,GOPR3416.JPG,,,3,,,,181,,"منتظری شمالی
کوچه فرهنگ
بعد از ابوذر
کوچه اول جنوبی
بن بست اول شادی
شرقی 6 متری
پلاک75 شمالی",,,,,0,0,,,1,
513,ویلایی,,,175,,مشاع,717840000,,photo_2023-04-10_11-31-11.jpg,,,3,,,,NULL,,"بعداز گاراژ اصفهان
کوی گلچین",,,,,0,0,,,1,
514,ویلایی,,,301,,مشاع,3840200000,,,,,3,,,,277,,"خیابان شهدا غربی
کوی ارشاد شمالی
نبش بن بست کافی
پلاک4 جنوبی غربی",,,,,0,0,,,1,
515,ویلایی,,,428,,مشاع,2240000000,,,,,3,,,,390,,"بلوار فجر
کوی فاطمیه
کوی کبیرزاده
پلاک 39 جنوبی",,,,,0,0,,,1,
516,باغ,,,167,,6 دانگ,8970130000,,GOPR3691.JPG,,,,,,,1216,,"همت آباد
خیابان ولیعصر شرقی",,,,,0,0,,,1,
517,ویلایی,,,420,,قولنامه,2731900000,,,,,4,,,,300,,"17 شهریور غربی
بعد از چهارراه باهنر
کوچه سرو",,,,,0,0,,,1,
518,ویلایی,,,410,,6دانگ,2414000000,,photo_2023-04-10_18-17-19.jpg,,,3,,,,297,,"خیابان فردوسی شمالی
کوی ایمان
بن بست ایثارپلاک
41 روبرو جنوبی",,,,,0,0,,,1,
519,ویلایی,,,236,,6 دانگ,902740000,,photo_2023-04-10_19-37-58.jpg,,,3,,,,272,,"15 خرداد شمالی
کوچه محمد علی سلیمانی-پلاک16
جنوبی 6 متری",,,,,0,0,,,1,
520,آپارتمان,,,100,,6 دانگ,6495175000,,GOPR3687.JPG,,,2,,,,NULL,,"منتظری شمالی
نرسیده به خرم
نبش جنوبی غربی
کوچه بعثت
مجنمع دلباکس
طبقه دوم
واحد 3 غربی",,,,,0,0,,,1,
521,ویلایی,,,253,,6 دانگ,2818640000,,photo_2023-04-13_12-16-21.jpg,,,3,,,,197,,"خیابان سعدی
کوچه رضوان
پلاک3 جنوبی",,,,,0,0,,,1,
522,ویلایی,,,394,,مشاع,2649200000,,photo_2023-04-13_12-21-36.jpg,,,6,,,,237,,"خیابان دلگشا
نرسیده به مولوی
پلاک 288 جنوبی",,,,,0,0,,,1,
523,زمین,,,0,,مشاع,2839700000,,,,,,,,,271,,"خیابان سمندری
بعد از کوچه امید
روبه رو باغ سمندری
پلاک سومی جنوبی",,,,,0,0,,,1,
524,زمین,,,0,,مشاع,2419770000,,,,,,,,,221,,"بلوار فجر
بر سیلاوی",,,,,0,0,,,1,
525,تجاری,,,136,,مشاع,3371540000,,,,,,,,,68,,"بر خیابان امام شرقی
قبل از فلکه آزادگان
بعد از سوپرمارکت
همشهری-پلاک75 جنوبی",,,,,0,0,,,1,
526,زمین,,,0,,6 دانگ,4197740000,,,,,,,,,65,,"بلوار طالقانی
کوی قدوسی
بن بست شهید جوزی
بن بست نیایش
پلاک سوم شمالی",,,,,0,0,,,1,
527,آپارتمان,,,100,,6 دانگ,4877360000,,photo_2023-04-15_12-49-31.jpg,,,2,,,,NULL,,"ویلاشهر
پارک کبیرزاده
ساختمان سپهر
طبقه دوم
واحد9",,,,,0,0,,,1,
528,ویلایی,,,278,,6 دانگ,4576000000,,photo_2023-04-15_18-07-35.jpg,,,5,,,,172,,"خیابان امام شرقی
خیابان22بهمن مرکزی
کوی بهارستان
بن بست سوم جنوبی
پلاک19 شرقی",,,,,0,0,,,1,
529,زمین,,,0,,مشاع,2150000000,,,,,,,,,3071,,"فلکه بسیج
خیابان بتن احمدیان
بعد از بیست متری",,,,,0,0,,,1,
530,ویلایی,,,146,,6 دانگ,1600000000,,۲۰۲۳۰۲۱۲_۱۲۵۲۲۵.jpg,,,2,,,,115,,"بر خیابان گلبهار غربی
بعد از تقاطع 15 خرداد
پلاک شمالی",,,,,0,0,,,1,
531,تجاری,,,16,,قولنامه,909000000,,,,,,,,,NULL,,"پاساژ شیخ بهایی
طبقه دوم
واحد 438",,,,,0,0,,,1,
532,ویلایی,,,385,,مشاع,4672980000,,photo_2023-04-17_12-04-00.jpg,,,7,,,,166,,"بلوار فجر
ابوذر شمالی
کوچه الفت شرقی
پلاک 85 شمالی",,,,,0,0,,,1,
533,ویلایی,,,252,,6 دانگ,3965000000,,photo_2023-04-17_18-37-53.jpg,,,3,,,,139,,"شریعتی شرقی
کوی حاج بابایی
کوی فتاح
پلاک19جنوبی",,,,,0,0,,,1,
534,ویلایی,,,85,,,0,,photo_2023-04-18_12-48-31.jpg,,,2,,,,320,,"شریعتی غربی
نبش کوی محسن اسماعیلی",,,,,200000000,3000000,,,1,
535,ویلایی,,,191,,قولنامه,3500000000,,photo_2023-04-18_17-22-40.jpg,,,3,,,,107,,"15 خرداد شمالی
کوی حکمت
پلاک36 جنوبی",,,,,0,0,,,1,
536,باغ,,,92,,,0,,photo_2023-04-18_17-56-12.jpg,,,,,,,342,,"ویلاشهر-بلوار آزادگان
خیابان سروستان12
کوی شهیدان معینی
جنب مسجد
 حسسینیه سیدالشهدا",,,,,120000000,3000000,,,1,
537,زمین,,,0,,6 دانگ,2127800000,,,,,,,,,99,,"بلوار جمهوری
خیابان کرمی
کوی هشت متری
احداثی
پلاک شمالی",,,,,0,0,,,1,
539,زمین,,,0,,مشاع,4500000000,,,,,,,,,295,,"خیابان معرفت
آخر کوچه گله داری
سمت راست
بن بست دوم
سمت راست
آخر بن بست
پلاک شمالی",,,,,0,0,,,1,
540,زمین,,,0,,6 دانگ,2800000000,,,,,,,,,56,,"بلوار دانشگاه آزاد
روبروی دهکده سلامت",,,,,0,0,,,1,
541,ویلایی,,,541,,مشاع,3546700000,,photo_2023-04-19_10-29-25.jpg,,,7,,,,234,,"مولوی مرکزی
کوچه خدادادی شرقی
پلاک47جنوبی",,,,,0,0,,,1,
542,ویلایی,,,273,,مشاع,595700000,,photo_2023-04-19_12-14-53.jpg,,,4,,,,189,,"امیرآباد
خیابان طالقانی
خیابان چمران غربی
بعد از چهارراه
کوچه موگویی2
پلاک7شمالی",,,,,0,0,,,1,
543,ویلایی,,,247,,6 دانگ,3861000000,,photo_2023-04-19_17-35-16.jpg,,,5,,,,164,,"خیابان شهدا غربی
خیابان حکیم سنایی
بن بست آرام
منزل یکی به آخر مانده شمالی جنوبی",,,,,0,0,,,1,
544,آپارتمان,,,51,,6 دانگ,7300000000,,photo_2023-04-19_19-53-59.jpg,,,1,,,,NULL,,"خیابان بهمن
یاس مدینه
یاس یک
بلوک 26
طبقه زیر زمین",,,,,0,0,,,1,
545,ویلایی,,,0,,مشاع,2016000000,,,,,,,,,350,,"خیابان میرداماد
کوچه 5 متری
پشت پارکینگ میرداماد
پلاک شمالی",,,,,0,0,,,1,
546,آپارتمان,,,110,,مشاع,1350000000,,IMG_20230424_171134.jpg,,,2,,,,NULL,,"خیابان نوبهار
نرسیده به منتظری 
مجتمع فراز جنوبی
طبقه اول واحد غربی",,,,,0,0,,,1,
547,زمین,,,0,,قولنامه,844000000,,,,,,,,,1432,,"کمربندی جنوبی
قبل از درخشان قطعه",,,,,0,0,,,1,
548,زمین,,,0,,مشاع,10453450000,,,,,,,,,547,,"بلوار ایزدی
کوچه غنچه
جنب پیچ
هشت متری اختصاصی",,,,,0,0,,,1,
549,ویلایی,,,218,,6 دانگ,3750000000,,photo_2023-04-25_13-05-14.jpg,,,4,,,,108,,"شریعتی غربی
کوی خلیل الله
پلاک21",,,,,0,0,,,1,
550,ویلایی,,,229,,مشاع,3306000000,,photo_2023-04-25_18-35-35.jpg,,,3,,,,147,,"خیابان معرفت
خیابان ذبحی
کوچه ملکی شمالی
بن بست اول شرقی
منزل دوم شمالی
پلاک13",,,,,0,0,,,1,
551,ویلایی,,,299,,مشاع,2200000000,,photo_2023-04-25_18-40-55.jpg,,,4,,,,220,,"فردوسی شمالی
بن بست شادی
پلاک183",,,,,0,0,,,1,
552,ویلایی,,,199,,قولنامه,1700000000,,,,,3,,,,473,,"15 خرداد شمالی
کوی ادیب و حاج صادقیان
پلاک3و8 شمالی جنوبی",,,,,0,0,,,1,
553,ویلایی,,,220,,مشاع,1900000000,,,,,,,,,358,,"15 خرداد شمالی
کوی پورقیصری
پلاک8/1 جنوبی",,,,,0,0,,,1,
554,زمین,,,0,,مشاع,2400000000,,,,,,,,,157,,"خیابان معرفت
کوچه گلستان
کوچه یاس
آخر بن بست شمالی جنوبی",,,,,0,0,,,1,
555,تجاری,,,0,,6دانگ,3300000000,,,,,,,,,29,,"پاساژ فردوسی
طبقه زیرین
واحد 10 مقابل ورودی",,,,,0,0,,,1,
556,زمین,,,0,,6 دانگ,3750000000,,,,,,,,,627,,"جاده شرکت سابیر
خیابان شرکت تعاونی
دامداران
کوی جنوبی روبروی
درب ایستگاه دام
نبش کوی غربی
پلاک جنوبی غربی",,,,,0,0,,,1,
557,ویلایی,,,341,,6 دانگ,3342550000,,photo_2023-04-26_11-24-06.jpg,,,5,,,,141,,"بلوار فجر
بلوار ابوذر
نبش جنوبی شرقی
بن بست شب بوپلاک 29",,,,,0,0,,,1,
558,ویلایی,,,273,,مشاع,2000000000,,photo_2023-04-26_11-48-10.jpg,,,3,,,,373,,"خیابان سعدی
کوی اخلاقی
پلاک4 جنوبی",,,,,0,0,,,1,
559,ویلایی,,,0,,6 دانگ,3000000000,,,,,3,,,,110,,"منتظری شمالی
کوچه گلریز",,,,,0,0,,,1,
560,زمین,,,0,,6 دانگ,3207000000,,,,,,,,,1500,,"همت آباد
خیابان تالار فرزام
کوچه بکرام
پلاک جنوبی شرقی",,,,,0,0,,,1,
561,ویلایی,,,100,,مشاع,4200000000,,,,,,,,,NULL,,"رجایی جنوبی
کوچه پیمان
پلاک اول  جنوبی
طبقه اول",,,,,0,0,,,1,
562,زمین,,,0,,قولنامه,2225340000,,,,,,,,,222,,"گلبهار مرکزی
کوی دانا
بن بست اول غربی
پلاک آخر جنوبی",,,,,0,0,,,1,
563,ویلایی,,,203,,6 دانگ,3698065000,,GOPR3720.JPG,,,5,,,,162,,"خیابان آیت شمالی
بعد از بلوار نمازی
کوی ستایش
پلاک شمالی",,,,,0,0,,,1,
564,ویلایی,,,90,,مشاع,2240000000,,,,,2,,,,108,,"دلگشا
فلکه مدافعین حرم
کوچه بهار
کوچه سومی دست چپ
منزل دومی",,,,,0,0,,,1,
565,ویلایی,,,161,,6 دانگ,4600000000,,photo_2023-04-29_12-59-02.jpg,,,3,,,,132,,"خرم غربی
کوچه خیری
بن بست 8 متری گلایل
منزل آخر شرقی
پلاک68 جنوبی",,,,,0,0,,,1,
566,زمین,,,0,,6 دانگ,4000000000,,,,,,,,,259,,"بلوار حجتی
بوستان زندگی غربی
نرسیده به جوب چناری(کشاورز)
کوچه دوم جنوبی
بن بست آخر شرقی
6 متری
پلاک شمالی",,,,,0,0,,,1,
567,ویلایی,,,176,,,2541000000,,photo_2023-04-29_19-58-27.jpg,,,3,,,,128,,"بلوار اسرافیلیان
کوی امینی
کوی لاله
پلاک8جنوبی",,,,,0,0,,,1,
568,آپارتمان,,,263,,,6100000000,,photo_2023-04-30_13-11-38.jpg,,,4,,,,187,,"ویلاشهر
بلوار آزادگان
خیابان بوستان42",,,,,0,0,,,1,
569,زمین,,,0,,6 دانگ,5800000000,,,,,,,,,224,,"محمد رسول الله
بعد چاه علی مصطفایی
نرسیده به خرم
پلاک شرقی",,,,,0,0,,,1,
570,آپارتمان,,,70,,مشاع,2000000000,,photo_2023-04-30_18-24-20.jpg,,,1,,,,NULL,,"خیابان امام
بعد از بنگاه منوچهری(پمپ بنزین 15 خرداد)
",,,,,0,0,,,1,
571,باغ,,,0,,6 دانگ,3500000000,,,,,,,,,500,,"جوزدان
خیابان تعاونی دامداران
کوی یاعلی",,,,,0,0,,,1,
572,زمین,,,0,,6 دانگ,1550000000,,,,,,,,,1493,,"فیروز آباد
بلوار شهدا غربی
نرسیده به بلوار ظفر
پلاک جنوبی شمالی",,,,,0,0,,,1,
573,ویلایی,,,100,,مشاع,2900000000,,,,,,,,,250,,"بلوار اسرافیلیان
کوچه امینی
کوچه صالحی
پلاک 7 شمالی",,,,,0,0,,,1,
574,ویلایی,,,215,,مشاع,6017400000,,photo_2023-05-29_17-57-16.jpg,,,4,,,,116,,"مولوی شمالی
خیابان پوررحیم شرقی
کوچه شهید نجفیان
موچه صحرا
پلاک3 جنوبی",,,,,0,0,,,1,
575,زمین,,,0,,مشاع,1628000000,,,,,,,,,158,,"خیابان معرفت
کوچه گله داری
کوچه ربیعیان
روبرو زمین های انتشاری",,,,,0,0,,,1,
576,باغ,,,35,,قولنامه,1777500000,,,,,,,,,517,,"ویلاشهر
بلوار الغدیر
تبسم5-بعد از آسفالت
سمت چپ-باغ آخر
سمت راست",,,,,0,0,,,1,
577,زمین,,,0,,6 دانگ,6476000000,,,,,,,,,240,,"شهرک سعیدفر
کوچه امام حسین
بن بست ایمان",,,,,0,0,,,1,
578,زمین,,,0,,قولنامه,5800000000,,,,,,,,,300,,"شهرک سعیدفر
بر خیابان
پلاک جنوبی",,,,,0,0,,,1,
579,ویلایی,,,0,,مشاع,1250150000,,,,,,,,,310,,"17 شهریور غربی
قبل مجاهد
کوی بهمن
داخل بن بست پلاک شرقی",,,,,0,0,,,1,
580,ویلایی,,,120,,مشاع,1650000000,,photo_2023-05-02_18-02-17.jpg,,,3,,,,135,,"بلوار اسرافیلیان
کوچه امینی
کوچه لاله
پلاک جنوبی",,,,,0,0,,,1,
581,ویلایی,,,261,,مشاع,1800000000,,,,,5,,,,137,,"خیابان دلگشا
خیابان ابوالقاسمی
بن بست گلزار غربی
پلاک 79 جنوبی",,,,,0,0,,,1,
582,زمین,,,0,,6 دانگ,9866300000,,,,,,,,,200,,"خیابان شهدا غربی
کوچه مردانی
انتهای کوچه
پلاک شرقی
جنب آخرین منزل ساخته شده شرقی",,,,,0,0,,,1,
583,ویلایی,,,0,,مشاع,1839400000,,,,,,,,,167,,"15 خرداد شمالی
کوی محمودی
پلاک9شمالی",,,,,0,0,,,1,
584,ویلایی,,,213,,6 دانگ,2319540000,,photo_2023-04-30_19-51-07.jpg,,,1,,,,128,,"دلگشا
بر خیابان ملک الشعرای بهار
بعد از کوی یاس
پلاک59 جنوبی",,,,,0,0,,,1,
585,ویلایی,,,113,,6 دانگ,2889335000,,photo_2023-05-06_12-08-03.jpg,,,3,,,,146,,"بلوار فجر
کوی مهر-دو نبش
آفاق و مهر
شمالی شرقی",,,,,0,0,,,1,
586,زمین,,,0,,6 دانگ,6515000000,,,,,,,,,285,,"خیابان کشاورز شمالی
بن بست هنرمند
بن بست سوم شمالی
پلاک روبرو شمالی",,,,,0,0,,,1,
587,ویلایی,,,267,,قولنامه,3200000000,,photo_2023-05-06_20-44-05.jpg,,,3,,,,171,,"خ مولوی شمالی
کوی احسان
کوچه شهید عربها
بن بست شرقی اول
پلاک15 شمالی",,,,,0,0,,,1,
588,تجاری,,,0,,قولنامه,2155860000,,,,,,,,,32,,"بلوار منتظری شمالی
روبروی بنگاه قدیم عرفان رجایی",,,,,0,0,,,1,
589,ویلایی,,,145,,مشاع,1100000000,,,,,,,,,220,,"خرم غربی
پلاک سوم شمالی
بر لا",,,,,0,0,,,1,
590,ویلایی,,,140,,,0,,,,,3,,,,200,,"خیابان معرفت
کوچه توبیها
پلاک 13 شمالی",,,,,60000000,4000000,,,1,
591,ویلایی,,,97,,6 دانگ,5161350000,,photo_2023-05-07_19-11-46.jpg,,,2,,,,125,,خیابان معرفت کوی قربعلی بعد از تقاطع پ9شمالی,,,,,0,0,,,1,
592,تجاری,,,285,,6 دانگ,4743025000,,,,,,,,,100,,,,,,,0,0,,,1,
593,زمین,,,0,,مشاع,4340000000,,,,,,,,,826,,خیابان خرم غربی کوچه پایین محمدالرسول الله پلاک غربی,,,,,0,0,,,1,
594,زمین,,,0,,مشاع,1248000000,,,,,,,,,298,,"شهرک سعیدفر
بر خیابان
پلاک جنوبی",,,,,0,0,,,1,
595,ویلایی,,,0,,قولنامه,3700000000,,,,,,,,,180,,"شریعتی شرقی
نرسیده به چهارراه مولوی
کوچه پورمحمدی
کوی شبنم
پلاک دوم شمالی",,,,,0,0,,,1,
596,ویلایی,,,0,,6 دانگ,4862000000,,,,,,,,,110,,"22 بهمن جنوبی
بعد از قدس
کوی مطهری
جنوبی غربی",,,,,0,0,,,1,
597,ویلایی,,,130,,قولنامه,2409750000,,,,,,,,,187,,"شریعتی شرقی
کوی حیدری
انتهای کوچه آذری
پلاک شمالی",,,,,0,0,,,1,
